epoch 0, processed 0 samples, lr  0.0000010000 
Epoch: [0][0/1612]	Data time 9.691(9.691)	Batch time 10.047(10.047)	Loss 3.6166(3.6166)	
Epoch: [24][0/420]	Data time 0.015(0.015)	Batch time 0.656(0.656)	Loss 0.8793(0.8793)	
Epoch: [24][40/420]	Data time 0.015(0.015)	Batch time 0.308(0.316)	Loss 0.5255(0.5108)	
Epoch: [24][80/420]	Data time 0.015(0.015)	Batch time 0.307(0.312)	Loss 0.3354(0.5346)	
Epoch: [24][120/420]	Data time 0.015(0.016)	Batch time 0.307(0.311)	Loss 1.3619(0.5199)	
Epoch: [24][160/420]	Data time 0.020(0.016)	Batch time 0.312(0.310)	Loss 0.7293(0.5110)	
Epoch: [24][200/420]	Data time 0.015(0.016)	Batch time 0.309(0.310)	Loss 0.2542(0.5256)	
Epoch: [24][240/420]	Data time 0.015(0.016)	Batch time 0.308(0.310)	Loss 0.3655(0.5186)	
Epoch: [24][280/420]	Data time 0.015(0.016)	Batch time 0.309(0.310)	Loss 0.3949(0.5113)	
Epoch: [24][320/420]	Data time 0.017(0.016)	Batch time 0.310(0.310)	Loss 0.3820(0.5116)	
Epoch: [24][360/420]	Data time 0.020(0.016)	Batch time 0.313(0.309)	Loss 0.3254(0.5173)	
Epoch: [24][400/420]	Data time 0.020(0.016)	Batch time 0.311(0.310)	Loss 0.3442(0.5163)	
epoch 25, processed 40300 samples, lr  0.0000010000 
Epoch: [25][0/1612]	Data time 0.021(0.021)	Batch time 0.322(0.322)	Loss 0.2989(0.2989)	
Epoch: [25][40/1612]	Data time 0.020(0.020)	Batch time 0.666(0.656)	Loss 0.2358(0.2630)	
Epoch: [25][80/1612]	Data time 0.020(0.020)	Batch time 0.664(0.660)	Loss 0.2987(0.2778)	
Epoch: [25][120/1612]	Data time 0.022(0.020)	Batch time 0.661(0.661)	Loss 0.3620(0.2704)	
Epoch: [25][160/1612]	Data time 0.020(0.019)	Batch time 0.662(0.662)	Loss 0.3406(0.2706)	
Epoch: [25][200/1612]	Data time 0.015(0.018)	Batch time 0.664(0.662)	Loss 0.3796(0.2779)	
Epoch: [25][240/1612]	Data time 0.015(0.018)	Batch time 0.663(0.663)	Loss 0.3668(0.2806)	
Epoch: [25][280/1612]	Data time 0.015(0.018)	Batch time 0.664(0.663)	Loss 0.4277(0.2742)	
Epoch: [25][320/1612]	Data time 0.015(0.018)	Batch time 0.665(0.663)	Loss 0.1880(0.2730)	
Epoch: [25][360/1612]	Data time 0.021(0.018)	Batch time 0.662(0.663)	Loss 0.2388(0.2724)	
Epoch: [25][400/1612]	Data time 0.015(0.017)	Batch time 0.663(0.663)	Loss 0.1869(0.2707)	
Epoch: [25][440/1612]	Data time 0.020(0.017)	Batch time 0.665(0.663)	Loss 0.2042(0.2685)	
Epoch: [25][480/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2877(0.2669)	
Epoch: [25][520/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1879(0.2665)	
Epoch: [25][560/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.4101(0.2654)	
Epoch: [25][600/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.3143(0.2658)	
Epoch: [25][640/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1383(0.2650)	
Epoch: [25][680/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2162(0.2652)	
Epoch: [25][720/1612]	Data time 0.016(0.017)	Batch time 0.665(0.664)	Loss 0.3124(0.2641)	
Epoch: [25][760/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1192(0.2642)	
Epoch: [25][800/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3123(0.2635)	
Epoch: [25][840/1612]	Data time 0.020(0.017)	Batch time 0.661(0.664)	Loss 0.0979(0.2633)	
Epoch: [25][880/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.1829(0.2632)	
Epoch: [25][920/1612]	Data time 0.017(0.017)	Batch time 0.664(0.664)	Loss 0.2292(0.2648)	
Epoch: [25][960/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.1432(0.2641)	
Epoch: [25][1000/1612]	Data time 0.019(0.017)	Batch time 0.668(0.664)	Loss 0.2728(0.2644)	
Epoch: [25][1040/1612]	Data time 0.026(0.017)	Batch time 0.662(0.664)	Loss 0.7337(0.2658)	
Epoch: [25][1080/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.3376(0.2660)	
Epoch: [25][1120/1612]	Data time 0.020(0.017)	Batch time 0.663(0.664)	Loss 0.2782(0.2662)	
Epoch: [25][1160/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1731(0.2668)	
Epoch: [25][1200/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.1269(0.2661)	
Epoch: [25][1240/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.1097(0.2661)	
Epoch: [25][1280/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.7465(0.2668)	
Epoch: [25][1320/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2825(0.2662)	
Epoch: [25][1360/1612]	Data time 0.015(0.017)	Batch time 0.661(0.664)	Loss 0.2818(0.2661)	
Epoch: [25][1400/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.2116(0.2655)	
Epoch: [25][1440/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.2085(0.2649)	
Epoch: [25][1480/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.1673(0.2657)	
Epoch: [25][1520/1612]	Data time 0.020(0.017)	Batch time 0.667(0.664)	Loss 0.4290(0.2665)	
Epoch: [25][1560/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1646(0.2653)	
Epoch: [25][1600/1612]	Data time 0.021(0.017)	Batch time 0.666(0.664)	Loss 0.2070(0.2654)	
Epoch: [25][0/420]	Data time 0.015(0.015)	Batch time 0.653(0.653)	Loss 0.7071(0.7071)	
Epoch: [25][40/420]	Data time 0.021(0.016)	Batch time 0.315(0.317)	Loss 0.5424(0.5155)	
Epoch: [25][80/420]	Data time 0.015(0.016)	Batch time 0.308(0.313)	Loss 0.7451(0.5265)	
Epoch: [25][120/420]	Data time 0.019(0.016)	Batch time 0.312(0.311)	Loss 0.2926(0.5034)	
Epoch: [25][160/420]	Data time 0.015(0.016)	Batch time 0.308(0.311)	Loss 1.0242(0.5219)	
Epoch: [25][200/420]	Data time 0.015(0.016)	Batch time 0.308(0.310)	Loss 0.3317(0.5259)	
Epoch: [25][240/420]	Data time 0.015(0.016)	Batch time 0.307(0.310)	Loss 0.7738(0.5293)	
Epoch: [25][280/420]	Data time 0.015(0.016)	Batch time 0.308(0.309)	Loss 0.1958(0.5174)	
Epoch: [25][320/420]	Data time 0.015(0.016)	Batch time 0.307(0.309)	Loss 0.2574(0.5229)	
Epoch: [25][360/420]	Data time 0.015(0.016)	Batch time 0.308(0.309)	Loss 0.6843(0.5236)	
Epoch: [25][400/420]	Data time 0.017(0.016)	Batch time 0.310(0.309)	Loss 0.5318(0.5187)	
epoch 26, processed 41912 samples, lr  0.0000010000 
Epoch: [26][0/1612]	Data time 0.055(0.055)	Batch time 0.358(0.358)	Loss 0.4660(0.4660)	
Epoch: [26][40/1612]	Data time 0.020(0.021)	Batch time 0.666(0.657)	Loss 0.2902(0.2739)	
Epoch: [26][80/1612]	Data time 0.020(0.021)	Batch time 0.665(0.661)	Loss 0.1799(0.2630)	
Epoch: [26][120/1612]	Data time 0.015(0.020)	Batch time 0.664(0.662)	Loss 0.3782(0.2716)	
Epoch: [26][160/1612]	Data time 0.020(0.019)	Batch time 0.661(0.663)	Loss 0.3781(0.2704)	
Epoch: [26][200/1612]	Data time 0.016(0.019)	Batch time 0.666(0.663)	Loss 0.2642(0.2626)	
Epoch: [26][240/1612]	Data time 0.016(0.018)	Batch time 0.665(0.663)	Loss 0.5975(0.2683)	
Epoch: [26][280/1612]	Data time 0.020(0.018)	Batch time 0.668(0.663)	Loss 0.2468(0.2678)	
Epoch: [26][320/1612]	Data time 0.015(0.018)	Batch time 0.663(0.664)	Loss 0.1812(0.2691)	
Epoch: [26][360/1612]	Data time 0.016(0.018)	Batch time 0.661(0.664)	Loss 0.3317(0.2669)	
Epoch: [26][400/1612]	Data time 0.015(0.018)	Batch time 0.666(0.664)	Loss 0.3141(0.2667)	
Epoch: [26][440/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.3703(0.2670)	
Epoch: [26][480/1612]	Data time 0.016(0.017)	Batch time 0.666(0.664)	Loss 0.2506(0.2679)	
Epoch: [26][520/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.1943(0.2666)	
Epoch: [26][560/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2356(0.2642)	
Epoch: [26][600/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2554(0.2643)	
Epoch: [26][640/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.0912(0.2632)	
Epoch: [26][680/1612]	Data time 0.022(0.017)	Batch time 0.665(0.664)	Loss 0.4250(0.2621)	
Epoch: [26][720/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2697(0.2610)	
Epoch: [26][760/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.1762(0.2606)	
Epoch: [26][800/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.4984(0.2606)	
Epoch: [26][840/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4605(0.2595)	
Epoch: [26][880/1612]	Data time 0.020(0.017)	Batch time 0.667(0.664)	Loss 0.5052(0.2584)	
Epoch: [26][920/1612]	Data time 0.020(0.017)	Batch time 0.666(0.664)	Loss 0.2819(0.2585)	
Epoch: [26][960/1612]	Data time 0.020(0.017)	Batch time 0.665(0.664)	Loss 0.3400(0.2594)	
Epoch: [26][1000/1612]	Data time 0.020(0.017)	Batch time 0.661(0.664)	Loss 0.2298(0.2597)	
Epoch: [26][1040/1612]	Data time 0.016(0.017)	Batch time 0.664(0.664)	Loss 0.3629(0.2603)	
Epoch: [26][1080/1612]	Data time 0.022(0.017)	Batch time 0.661(0.664)	Loss 0.2708(0.2605)	
Epoch: [26][1120/1612]	Data time 0.021(0.017)	Batch time 0.661(0.664)	Loss 0.2860(0.2613)	
Epoch: [26][1160/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.0604(0.2620)	
Epoch: [26][1200/1612]	Data time 0.020(0.017)	Batch time 0.662(0.664)	Loss 0.2770(0.2615)	
Epoch: [26][1240/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.2262(0.2612)	
Epoch: [26][1280/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.2158(0.2608)	
Epoch: [26][1320/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4098(0.2614)	
Epoch: [26][1360/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1776(0.2614)	
Epoch: [26][1400/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.4221(0.2617)	
Epoch: [26][1440/1612]	Data time 0.027(0.017)	Batch time 0.665(0.664)	Loss 0.1635(0.2619)	
Epoch: [26][1480/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.1437(0.2618)	
Epoch: [26][1520/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.2142(0.2613)	
Epoch: [26][1560/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2557(0.2610)	
Epoch: [26][1600/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3495(0.2606)	
Epoch: [26][0/420]	Data time 0.015(0.015)	Batch time 0.656(0.656)	Loss 0.3831(0.3831)	
Epoch: [26][40/420]	Data time 0.015(0.015)	Batch time 0.308(0.316)	Loss 0.4257(0.5726)	
Epoch: [26][80/420]	Data time 0.020(0.015)	Batch time 0.313(0.312)	Loss 0.2826(0.5692)	
Epoch: [26][120/420]	Data time 0.015(0.015)	Batch time 0.306(0.311)	Loss 0.2165(0.5545)	
Epoch: [26][160/420]	Data time 0.015(0.015)	Batch time 0.308(0.310)	Loss 0.3588(0.5342)	
Epoch: [26][200/420]	Data time 0.015(0.015)	Batch time 0.307(0.310)	Loss 0.2573(0.5209)	
Epoch: [26][240/420]	Data time 0.015(0.015)	Batch time 0.308(0.310)	Loss 0.4781(0.5118)	
Epoch: [26][280/420]	Data time 0.022(0.015)	Batch time 0.315(0.309)	Loss 0.2602(0.5027)	
Epoch: [26][320/420]	Data time 0.015(0.015)	Batch time 0.307(0.309)	Loss 1.0815(0.5030)	
Epoch: [26][360/420]	Data time 0.019(0.016)	Batch time 0.313(0.309)	Loss 1.1566(0.5003)	
Epoch: [26][400/420]	Data time 0.020(0.016)	Batch time 0.312(0.309)	Loss 0.7733(0.5038)	
epoch 27, processed 43524 samples, lr  0.0000010000 
Epoch: [27][0/1612]	Data time 0.022(0.022)	Batch time 0.325(0.325)	Loss 0.5607(0.5607)	
Epoch: [27][40/1612]	Data time 0.018(0.021)	Batch time 0.666(0.656)	Loss 0.1677(0.2781)	
Epoch: [27][80/1612]	Data time 0.023(0.021)	Batch time 0.666(0.661)	Loss 1.0589(0.2833)	
Epoch: [27][120/1612]	Data time 0.015(0.020)	Batch time 0.665(0.662)	Loss 0.3442(0.2725)	
Epoch: [27][160/1612]	Data time 0.015(0.019)	Batch time 0.663(0.663)	Loss 0.1436(0.2670)	
Epoch: [27][200/1612]	Data time 0.015(0.019)	Batch time 0.666(0.663)	Loss 0.2080(0.2728)	
Epoch: [27][240/1612]	Data time 0.015(0.018)	Batch time 0.666(0.663)	Loss 0.1036(0.2701)	
Epoch: [27][280/1612]	Data time 0.015(0.018)	Batch time 0.664(0.663)	Loss 0.1135(0.2640)	
Epoch: [27][320/1612]	Data time 0.024(0.018)	Batch time 0.663(0.664)	Loss 0.2565(0.2646)	
Epoch: [27][360/1612]	Data time 0.015(0.017)	Batch time 0.668(0.664)	Loss 0.3152(0.2606)	
Epoch: [27][400/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2582(0.2604)	
Epoch: [27][440/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1463(0.2576)	
Epoch: [27][480/1612]	Data time 0.015(0.017)	Batch time 0.661(0.664)	Loss 0.1993(0.2577)	
Epoch: [27][520/1612]	Data time 0.020(0.017)	Batch time 0.664(0.664)	Loss 0.1029(0.2571)	
Epoch: [27][560/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.2448(0.2566)	
Epoch: [27][600/1612]	Data time 0.020(0.017)	Batch time 0.662(0.664)	Loss 0.3288(0.2562)	
Epoch: [27][640/1612]	Data time 0.021(0.017)	Batch time 0.661(0.664)	Loss 0.2179(0.2555)	
Epoch: [27][680/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4337(0.2551)	
Epoch: [27][720/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.0636(0.2549)	
Epoch: [27][760/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.1877(0.2563)	
Epoch: [27][800/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2308(0.2558)	
Epoch: [27][840/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3229(0.2551)	
Epoch: [27][880/1612]	Data time 0.017(0.017)	Batch time 0.668(0.664)	Loss 0.2193(0.2543)	
Epoch: [27][920/1612]	Data time 0.019(0.017)	Batch time 0.666(0.664)	Loss 0.2438(0.2547)	
Epoch: [27][960/1612]	Data time 0.020(0.017)	Batch time 0.669(0.664)	Loss 0.2252(0.2555)	
Epoch: [27][1000/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.2644(0.2555)	
Epoch: [27][1040/1612]	Data time 0.016(0.017)	Batch time 0.664(0.664)	Loss 0.3576(0.2558)	
Epoch: [27][1080/1612]	Data time 0.015(0.017)	Batch time 0.662(0.664)	Loss 0.2494(0.2561)	
Epoch: [27][1120/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.0647(0.2574)	
Epoch: [27][1160/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.4194(0.2574)	
Epoch: [27][1200/1612]	Data time 0.015(0.017)	Batch time 0.663(0.664)	Loss 0.1548(0.2571)	
Epoch: [27][1240/1612]	Data time 0.015(0.017)	Batch time 0.666(0.664)	Loss 0.1406(0.2570)	
Epoch: [27][1280/1612]	Data time 0.015(0.017)	Batch time 0.667(0.664)	Loss 0.1532(0.2565)	
Epoch: [27][1320/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.1938(0.2558)	
Epoch: [27][1360/1612]	Data time 0.024(0.017)	Batch time 0.664(0.664)	Loss 0.2629(0.2566)	
Epoch: [27][1400/1612]	Data time 0.021(0.017)	Batch time 0.662(0.664)	Loss 0.4257(0.2572)	
Epoch: [27][1440/1612]	Data time 0.015(0.017)	Batch time 0.664(0.664)	Loss 0.2738(0.2568)	
Epoch: [27][1480/1612]	Data time 0.022(0.017)	Batch time 0.662(0.664)	Loss 0.3529(0.2570)	
Epoch: [27][1520/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.3156(0.2567)	
Epoch: [27][1560/1612]	Data time 0.019(0.017)	Batch time 0.664(0.664)	Loss 0.4658(0.2569)	
Epoch: [27][1600/1612]	Data time 0.015(0.017)	Batch time 0.665(0.664)	Loss 0.0924(0.2569)	
Epoch: [27][0/420]	Data time 0.015(0.015)	Batch time 0.656(0.656)	Loss 0.7030(0.7030)	
Epoch: [27][40/420]	Data time 0.015(0.017)	Batch time 0.308(0.318)	Loss 0.2801(0.5436)	
Epoch: [27][80/420]	Data time 0.021(0.016)	Batch time 0.314(0.313)	Loss 0.4736(0.5275)	
Epoch: [27][120/420]	Data time 0.015(0.016)	Batch time 0.307(0.312)	Loss 0.4803(0.5448)	
Epoch: [27][160/420]	Data time 0.015(0.016)	Batch time 0.308(0.311)	Loss 0.3108(0.5564)	
Epoch: [27][200/420]	Data time 0.021(0.016)	Batch time 0.315(0.310)	Loss 0.3876(0.5346)	
Epoch: [27][240/420]	Data time 0.015(0.016)	Batch time 0.308(0.310)	Loss 0.6055(0.5393)	
Epoch: [27][280/420]	Data time 0.015(0.016)	Batch time 0.306(0.310)	Loss 0.3478(0.5388)	
Epoch: [27][320/420]	Data time 0.018(0.016)	Batch time 0.311(0.310)	Loss 0.3086(0.5276)	
Epoch: [27][360/420]	Data time 0.020(0.016)	Batch time 0.313(0.310)	Loss 0.2221(0.5147)	
Epoch: [27][400/420]	Data time 0.019(0.016)	Batch time 0.313(0.310)	Loss 0.2865(0.5122)	
epoch 28, processed 45136 samples, lr  0.0000010000 
Epoch: [28][0/1612]	Data time 0.029(0.029)	Batch time 0.328(0.328)	Loss 0.3710(0.3710)	
Epoch: [28][40/1612]	Data time 0.015(0.017)	Batch time 0.665(0.656)	Loss 0.2685(0.2635)	
Epoch: [28][80/1612]	Data time 0.013(0.015)	Batch time 0.664(0.660)	Loss 0.2837(0.2542)	
Epoch: [28][120/1612]	Data time 0.014(0.015)	Batch time 0.667(0.662)	Loss 0.1975(0.2434)	
Epoch: [28][160/1612]	Data time 0.013(0.015)	Batch time 0.666(0.663)	Loss 0.2258(0.2512)	
Epoch: [28][200/1612]	Data time 0.018(0.014)	Batch time 0.667(0.664)	Loss 0.1762(0.2484)	
Epoch: [28][240/1612]	Data time 0.013(0.014)	Batch time 0.673(0.665)	Loss 0.3347(0.2468)	
Epoch: [28][280/1612]	Data time 0.013(0.014)	Batch time 0.669(0.666)	Loss 0.4803(0.2526)	
Epoch: [28][320/1612]	Data time 0.013(0.014)	Batch time 0.678(0.667)	Loss 0.1735(0.2505)	
Epoch: [28][360/1612]	Data time 0.013(0.014)	Batch time 0.670(0.667)	Loss 0.1628(0.2513)	
Epoch: [28][400/1612]	Data time 0.013(0.014)	Batch time 0.670(0.668)	Loss 0.3203(0.2513)	
Epoch: [28][440/1612]	Data time 0.013(0.014)	Batch time 0.668(0.668)	Loss 0.2289(0.2520)	
Epoch: [28][480/1612]	Data time 0.013(0.014)	Batch time 0.666(0.668)	Loss 0.0886(0.2509)	
Epoch: [28][520/1612]	Data time 0.013(0.014)	Batch time 0.670(0.668)	Loss 0.1735(0.2515)	
Epoch: [28][560/1612]	Data time 0.013(0.014)	Batch time 0.666(0.669)	Loss 0.3766(0.2533)	
Epoch: [28][600/1612]	Data time 0.013(0.013)	Batch time 0.670(0.669)	Loss 0.1420(0.2532)	
Epoch: [28][640/1612]	Data time 0.013(0.013)	Batch time 0.667(0.669)	Loss 0.1363(0.2513)	
Epoch: [28][680/1612]	Data time 0.013(0.013)	Batch time 0.694(0.669)	Loss 0.1729(0.2500)	
Epoch: [28][720/1612]	Data time 0.013(0.013)	Batch time 0.671(0.669)	Loss 0.1940(0.2515)	
Epoch: [28][760/1612]	Data time 0.013(0.013)	Batch time 0.675(0.670)	Loss 0.1420(0.2526)	
Epoch: [28][800/1612]	Data time 0.013(0.013)	Batch time 0.667(0.670)	Loss 0.1524(0.2545)	
Epoch: [28][840/1612]	Data time 0.013(0.013)	Batch time 0.665(0.670)	Loss 0.1104(0.2527)	
Epoch: [28][880/1612]	Data time 0.013(0.013)	Batch time 0.675(0.670)	Loss 0.3276(0.2533)	
Epoch: [28][920/1612]	Data time 0.013(0.013)	Batch time 0.667(0.670)	Loss 0.1994(0.2529)	
Epoch: [28][960/1612]	Data time 0.013(0.013)	Batch time 0.670(0.670)	Loss 0.1966(0.2525)	
Epoch: [28][1000/1612]	Data time 0.013(0.013)	Batch time 0.670(0.670)	Loss 0.2780(0.2538)	
Epoch: [28][1040/1612]	Data time 0.013(0.013)	Batch time 0.670(0.670)	Loss 0.1575(0.2536)	
Epoch: [28][1080/1612]	Data time 0.013(0.013)	Batch time 0.674(0.670)	Loss 0.2120(0.2539)	
Epoch: [28][1120/1612]	Data time 0.013(0.013)	Batch time 0.676(0.670)	Loss 0.2492(0.2530)	
Epoch: [28][1160/1612]	Data time 0.014(0.013)	Batch time 0.673(0.670)	Loss 0.1290(0.2528)	
Epoch: [28][1200/1612]	Data time 0.013(0.013)	Batch time 0.685(0.670)	Loss 0.2508(0.2526)	
Epoch: [28][1240/1612]	Data time 0.014(0.013)	Batch time 0.672(0.670)	Loss 0.1519(0.2528)	
Epoch: [28][1280/1612]	Data time 0.013(0.013)	Batch time 0.666(0.670)	Loss 0.1428(0.2528)	
Epoch: [28][1320/1612]	Data time 0.013(0.013)	Batch time 0.669(0.670)	Loss 0.3032(0.2529)	
Epoch: [28][1360/1612]	Data time 0.014(0.013)	Batch time 0.669(0.670)	Loss 0.2260(0.2525)	
Epoch: [28][1400/1612]	Data time 0.013(0.013)	Batch time 0.665(0.670)	Loss 0.2793(0.2526)	
Epoch: [28][1440/1612]	Data time 0.013(0.013)	Batch time 0.673(0.670)	Loss 0.1113(0.2536)	
Epoch: [28][1480/1612]	Data time 0.013(0.013)	Batch time 0.670(0.670)	Loss 0.1151(0.2538)	
Epoch: [28][1520/1612]	Data time 0.013(0.013)	Batch time 0.674(0.671)	Loss 0.2872(0.2533)	
Epoch: [28][1560/1612]	Data time 0.012(0.013)	Batch time 0.669(0.671)	Loss 0.1965(0.2530)	
Epoch: [28][1600/1612]	Data time 0.013(0.013)	Batch time 0.673(0.671)	Loss 0.4212(0.2538)	
Epoch: [28][0/420]	Data time 0.013(0.013)	Batch time 0.655(0.655)	Loss 0.4510(0.4510)	
Epoch: [28][40/420]	Data time 0.013(0.013)	Batch time 0.307(0.317)	Loss 0.2049(0.4769)	
Epoch: [28][80/420]	Data time 0.013(0.013)	Batch time 0.307(0.312)	Loss 0.4479(0.5352)	
Epoch: [28][120/420]	Data time 0.013(0.013)	Batch time 0.307(0.310)	Loss 0.6059(0.5396)	
Epoch: [28][160/420]	Data time 0.012(0.013)	Batch time 0.307(0.309)	Loss 0.3097(0.5277)	
Epoch: [28][200/420]	Data time 0.013(0.013)	Batch time 0.308(0.309)	Loss 0.2778(0.5149)	
Epoch: [28][240/420]	Data time 0.012(0.013)	Batch time 0.307(0.309)	Loss 0.3503(0.5010)	
Epoch: [28][280/420]	Data time 0.013(0.013)	Batch time 0.307(0.308)	Loss 0.3021(0.5066)	
Epoch: [28][320/420]	Data time 0.013(0.013)	Batch time 0.306(0.308)	Loss 0.1704(0.5001)	
Epoch: [28][360/420]	Data time 0.013(0.013)	Batch time 0.306(0.308)	Loss 0.3402(0.4985)	
Epoch: [28][400/420]	Data time 0.013(0.013)	Batch time 0.306(0.308)	Loss 0.1980(0.5006)	
epoch 29, processed 46748 samples, lr  0.0000010000 
Epoch: [29][0/1612]	Data time 0.029(0.029)	Batch time 0.335(0.335)	Loss 0.2900(0.2900)	
Epoch: [29][40/1612]	Data time 0.013(0.014)	Batch time 0.668(0.659)	Loss 0.2746(0.2646)	
Epoch: [29][80/1612]	Data time 0.013(0.013)	Batch time 0.671(0.665)	Loss 0.2990(0.2480)	
Epoch: [29][120/1612]	Data time 0.013(0.013)	Batch time 0.674(0.667)	Loss 0.2871(0.2644)	
Epoch: [29][160/1612]	Data time 0.013(0.013)	Batch time 0.672(0.668)	Loss 0.0918(0.2584)	
Epoch: [29][200/1612]	Data time 0.013(0.013)	Batch time 0.673(0.669)	Loss 0.1962(0.2577)	
Epoch: [29][240/1612]	Data time 0.013(0.013)	Batch time 0.669(0.669)	Loss 0.4414(0.2549)	
Epoch: [29][280/1612]	Data time 0.013(0.013)	Batch time 0.670(0.669)	Loss 0.3132(0.2510)	
Epoch: [29][320/1612]	Data time 0.013(0.013)	Batch time 0.667(0.669)	Loss 0.3380(0.2498)	
Epoch: [29][360/1612]	Data time 0.013(0.013)	Batch time 0.676(0.670)	Loss 0.6642(0.2512)	
Epoch: [29][400/1612]	Data time 0.013(0.013)	Batch time 0.664(0.670)	Loss 0.0636(0.2507)	
Epoch: [29][440/1612]	Data time 0.013(0.013)	Batch time 0.671(0.670)	Loss 0.2226(0.2503)	
Epoch: [29][480/1612]	Data time 0.013(0.013)	Batch time 0.666(0.670)	Loss 0.2824(0.2520)	
Epoch: [29][520/1612]	Data time 0.013(0.013)	Batch time 0.669(0.670)	Loss 0.0663(0.2526)	
Epoch: [29][560/1612]	Data time 0.013(0.013)	Batch time 0.674(0.670)	Loss 0.5708(0.2522)	
Epoch: [29][600/1612]	Data time 0.013(0.013)	Batch time 0.668(0.670)	Loss 0.2424(0.2516)	
Epoch: [29][640/1612]	Data time 0.012(0.013)	Batch time 0.684(0.670)	Loss 0.2500(0.2500)	
Epoch: [29][680/1612]	Data time 0.013(0.013)	Batch time 0.668(0.670)	Loss 0.3753(0.2513)	
Epoch: [29][720/1612]	Data time 0.013(0.013)	Batch time 0.671(0.670)	Loss 0.5954(0.2509)	
Epoch: [29][760/1612]	Data time 0.013(0.013)	Batch time 0.671(0.670)	Loss 0.3121(0.2511)	
Epoch: [29][800/1612]	Data time 0.013(0.013)	Batch time 0.671(0.670)	Loss 0.3180(0.2514)	
Epoch: [29][840/1612]	Data time 0.013(0.013)	Batch time 0.673(0.670)	Loss 0.3205(0.2504)	
